insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
Taffe Norman P,President Generac Home,2026-07-06,2026-07-07,200,256.0,51200.0,D,S,15908,True,False,True,0001437749-26-022954,https://www.sec.gov/Archives/edgar/data/1474735/000143774926022954/0001437749-26-022954.txt
Taffe Norman P,President Generac Home,2026-07-06,2026-07-07,100,256.0,25600.0,D,S,15808,True,False,True,0001437749-26-022954,https://www.sec.gov/Archives/edgar/data/1474735/000143774926022954/0001437749-26-022954.txt
Taffe Norman P,President Generac Home,2026-07-06,2026-07-07,150,119.54,17931.0,A,M,15958,True,False,True,0001437749-26-022954,https://www.sec.gov/Archives/edgar/data/1474735/000143774926022954/0001437749-26-022954.txt
Taffe Norman P,President Generac Home,2026-07-06,2026-07-07,150,256.0,38400.0,D,S,15808,True,False,True,0001437749-26-022954,https://www.sec.gov/Archives/edgar/data/1474735/000143774926022954/0001437749-26-022954.txt
Taffe Norman P,President Generac Home,2026-07-06,2026-07-07,100,119.54,11954.0,A,M,15908,True,False,True,0001437749-26-022954,https://www.sec.gov/Archives/edgar/data/1474735/000143774926022954/0001437749-26-022954.txt
Taffe Norman P,President Generac Home,2026-07-06,2026-07-07,100,256.0,25600.0,D,S,15808,True,False,True,0001437749-26-022954,https://www.sec.gov/Archives/edgar/data/1474735/000143774926022954/0001437749-26-022954.txt
Jagdfeld Aaron,Chief Executive Officer,2026-07-01,2026-07-02,5000,288.05,1440250.0,D,S,559528,True,True,True,0001437749-26-022502,https://www.sec.gov/Archives/edgar/data/1474735/000143774926022502/0001437749-26-022502.txt
Taffe Norman P,President Generac Home,2026-06-05,2026-06-08,200,272.26,54452.0,D,S,16208,True,False,True,0001437749-26-019866,https://www.sec.gov/Archives/edgar/data/1474735/000143774926019866/0001437749-26-019866.txt
Taffe Norman P,President Generac Home,2026-06-05,2026-06-08,100,272.26,27226.0,D,S,16108,True,False,True,0001437749-26-019866,https://www.sec.gov/Archives/edgar/data/1474735/000143774926019866/0001437749-26-019866.txt
Taffe Norman P,President Generac Home,2026-06-05,2026-06-08,150,119.54,17931.0,A,M,16258,True,False,True,0001437749-26-019866,https://www.sec.gov/Archives/edgar/data/1474735/000143774926019866/0001437749-26-019866.txt
Taffe Norman P,President Generac Home,2026-06-05,2026-06-08,150,272.26,40839.0,D,S,16108,True,False,True,0001437749-26-019866,https://www.sec.gov/Archives/edgar/data/1474735/000143774926019866/0001437749-26-019866.txt
Taffe Norman P,President Generac Home,2026-06-05,2026-06-08,100,119.54,11954.0,A,M,16208,True,False,True,0001437749-26-019866,https://www.sec.gov/Archives/edgar/data/1474735/000143774926019866/0001437749-26-019866.txt
Taffe Norman P,President Generac Home,2026-06-05,2026-06-08,100,272.26,27226.0,D,S,16108,True,False,True,0001437749-26-019866,https://www.sec.gov/Archives/edgar/data/1474735/000143774926019866/0001437749-26-019866.txt
Jagdfeld Aaron,Chief Executive Officer,2026-06-01,2026-06-03,5000,272.18,1360900.0,D,S,564528,True,True,True,0001437749-26-019386,https://www.sec.gov/Archives/edgar/data/1474735/000143774926019386/0001437749-26-019386.txt
Zarcone Dominick P,,2026-05-01,2026-05-05,796,257.83,205232.68,A,A,19588,False,True,False,0001437749-26-014885,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014885/0001437749-26-014885.txt
Ramon David A.,,2026-05-01,2026-05-05,699,257.83,180223.17,A,A,8645,False,True,False,0001437749-26-014899,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014899/0001437749-26-014899.txt
Morgan Bennett J,,2026-05-01,2026-05-05,825,257.83,212709.75,A,A,32441,False,True,False,0001437749-26-014905,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014905/0001437749-26-014905.txt
LAMPEREUR ANDREW,,2026-05-01,2026-05-05,820,257.83,211420.6,A,A,28794,False,True,False,0001437749-26-014909,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014909/0001437749-26-014909.txt
Jenkins William D Jr,,2026-05-01,2026-05-05,699,257.83,180223.17,A,A,11326,False,True,False,0001437749-26-014911,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014911/0001437749-26-014911.txt
Jagdfeld Aaron,Chief Executive Officer,2026-05-01,2026-05-05,5000,260.02,1300100.0,D,S,569528,True,True,True,0001437749-26-014878,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014878/0001437749-26-014878.txt
Dixon Robert D,,2026-05-01,2026-05-05,699,257.83,180223.17,A,A,12602,False,True,False,0001437749-26-014914,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014914/0001437749-26-014914.txt
Bohl Kathryn V,,2026-05-01,2026-05-05,699,257.83,180223.17,A,A,14018,False,True,False,0001437749-26-014918,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014918/0001437749-26-014918.txt
AVEDON MARCIA J,,2026-05-01,2026-05-05,699,257.83,180223.17,A,A,9364,False,True,False,0001437749-26-014920,https://www.sec.gov/Archives/edgar/data/1474735/000143774926014920/0001437749-26-014920.txt
Jagdfeld Aaron,Chief Executive Officer,2026-04-01,2026-04-03,5000,199.81,999050.0,D,S,574528,True,True,True,0001437749-26-011247,https://www.sec.gov/Archives/edgar/data/1474735/000143774926011247/0001437749-26-011247.txt
Jagdfeld Aaron,Chief Executive Officer,2026-03-05,2026-03-06,5000,216.95,1084750.0,D,S,579528,True,True,True,0001437749-26-007205,https://www.sec.gov/Archives/edgar/data/1474735/000143774926007205/0001437749-26-007205.txt
Wilde Erik,President Domestic C&I,2026-03-01,2026-03-03,1096,0.0,0.0,A,A,15811,False,False,True,0001437749-26-006741,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006741/0001437749-26-006741.txt
Wilde Erik,President Domestic C&I,2026-03-01,2026-03-03,1366,0.0,0.0,A,A,17177,False,False,True,0001437749-26-006741,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006741/0001437749-26-006741.txt
Wilde Erik,President Domestic C&I,2026-03-01,2026-03-03,677,228.14,154450.78,D,F,16500,False,False,True,0001437749-26-006741,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006741/0001437749-26-006741.txt
Wilde Erik,President Domestic C&I,2026-03-01,2026-03-03,328,228.14,74829.92,D,F,16172,False,False,True,0001437749-26-006741,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006741/0001437749-26-006741.txt
Wilde Erik,President Domestic C&I,2026-03-01,2026-03-03,312,228.14,71179.68,D,F,15860,False,False,True,0001437749-26-006741,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006741/0001437749-26-006741.txt
Wilde Erik,President Domestic C&I,2026-03-01,2026-03-03,295,228.14,67301.3,D,F,15565,False,False,True,0001437749-26-006741,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006741/0001437749-26-006741.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,1096,0.0,0.0,A,A,15107,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,1816,0.0,0.0,A,A,16923,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,1382,0.0,0.0,A,A,18305,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,575,228.14,131180.5,D,F,17730,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,443,228.14,101066.02,D,F,17287,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,287,228.14,65476.18,D,F,17000,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,303,228.14,69126.42,D,F,16697,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Taffe Norman P,President Energy Technology,2026-03-01,2026-03-03,289,228.14,65932.46,D,F,16408,False,False,True,0001437749-26-006746,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006746/0001437749-26-006746.txt
Ragen York A.,Chief Financial Officer,2026-03-01,2026-03-03,1918,0.0,0.0,A,A,139100,False,False,True,0001437749-26-006751,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006751/0001437749-26-006751.txt
Ragen York A.,Chief Financial Officer,2026-03-01,2026-03-03,2439,0.0,0.0,A,A,141539,False,False,True,0001437749-26-006751,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006751/0001437749-26-006751.txt
Ragen York A.,Chief Financial Officer,2026-03-01,2026-03-03,1147,228.14,261676.58,D,F,140392,False,False,True,0001437749-26-006751,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006751/0001437749-26-006751.txt
Ragen York A.,Chief Financial Officer,2026-03-01,2026-03-03,573,228.14,130724.22,D,F,139819,False,False,True,0001437749-26-006751,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006751/0001437749-26-006751.txt
Ragen York A.,Chief Financial Officer,2026-03-01,2026-03-03,458,228.14,104488.12,D,F,139361,False,False,True,0001437749-26-006751,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006751/0001437749-26-006751.txt
Ragen York A.,Chief Financial Officer,2026-03-01,2026-03-03,433,228.14,98784.62,D,F,138928,False,False,True,0001437749-26-006751,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006751/0001437749-26-006751.txt
Raabe Kyle Andrew,President Consumer Power,2026-03-01,2026-03-03,1096,0.0,0.0,A,A,8734,False,False,True,0001437749-26-006748,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006748/0001437749-26-006748.txt
Raabe Kyle Andrew,President Consumer Power,2026-03-01,2026-03-03,2192,0.0,0.0,A,A,10926,False,False,True,0001437749-26-006748,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006748/0001437749-26-006748.txt
Raabe Kyle Andrew,President Consumer Power,2026-03-01,2026-03-03,1487,0.0,0.0,A,A,12413,False,False,True,0001437749-26-006748,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006748/0001437749-26-006748.txt
Raabe Kyle Andrew,President Consumer Power,2026-03-01,2026-03-03,571,228.14,130267.94,D,F,11842,False,False,True,0001437749-26-006748,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006748/0001437749-26-006748.txt
Raabe Kyle Andrew,President Consumer Power,2026-03-01,2026-03-03,275,228.14,62738.5,D,F,11567,False,False,True,0001437749-26-006748,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006748/0001437749-26-006748.txt
Raabe Kyle Andrew,President Consumer Power,2026-03-01,2026-03-03,220,228.14,50190.8,D,A,11347,False,False,True,0001437749-26-006748,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006748/0001437749-26-006748.txt
Raabe Kyle Andrew,President Consumer Power,2026-03-01,2026-03-03,228,228.14,52015.92,D,F,11119,False,False,True,0001437749-26-006748,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006748/0001437749-26-006748.txt
Kanuru Rajendra Kumar,"EVP, GC, Corp. Secretary",2026-03-01,2026-03-03,1096,0.0,0.0,A,A,13012,False,False,True,0001437749-26-006744,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006744/0001437749-26-006744.txt
Kanuru Rajendra Kumar,"EVP, GC, Corp. Secretary",2026-03-01,2026-03-03,1382,0.0,0.0,A,A,14394,False,False,True,0001437749-26-006744,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006744/0001437749-26-006744.txt
Kanuru Rajendra Kumar,"EVP, GC, Corp. Secretary",2026-03-01,2026-03-03,670,228.14,152853.8,D,F,13724,False,False,True,0001437749-26-006744,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006744/0001437749-26-006744.txt
Kanuru Rajendra Kumar,"EVP, GC, Corp. Secretary",2026-03-01,2026-03-03,325,228.14,74145.5,D,F,13399,False,False,True,0001437749-26-006744,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006744/0001437749-26-006744.txt
Kanuru Rajendra Kumar,"EVP, GC, Corp. Secretary",2026-03-01,2026-03-03,259,228.14,59088.26,D,F,13140,False,False,True,0001437749-26-006744,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006744/0001437749-26-006744.txt
Kanuru Rajendra Kumar,"EVP, GC, Corp. Secretary",2026-03-01,2026-03-03,289,228.14,65932.46,D,F,12851,False,False,True,0001437749-26-006744,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006744/0001437749-26-006744.txt
Jagdfeld Aaron,Chief Executive Officer,2026-03-01,2026-03-03,7671,0.0,0.0,A,A,585437,False,True,True,0001437749-26-006753,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006753/0001437749-26-006753.txt
Jagdfeld Aaron,Chief Executive Officer,2026-03-01,2026-03-03,11149,0.0,0.0,A,A,596586,False,True,True,0001437749-26-006753,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006753/0001437749-26-006753.txt
Jagdfeld Aaron,Chief Executive Officer,2026-03-01,2026-03-03,5241,228.14,1195681.74,D,F,591345,False,True,True,0001437749-26-006753,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006753/0001437749-26-006753.txt
Jagdfeld Aaron,Chief Executive Officer,2026-03-01,2026-03-03,2619,228.14,597498.66,D,F,588726,False,True,True,0001437749-26-006753,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006753/0001437749-26-006753.txt
Jagdfeld Aaron,Chief Executive Officer,2026-03-01,2026-03-03,2178,228.14,496888.92,D,F,586548,False,True,True,0001437749-26-006753,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006753/0001437749-26-006753.txt
Jagdfeld Aaron,Chief Executive Officer,2026-03-01,2026-03-03,2020,228.14,460842.8,D,F,584528,False,True,True,0001437749-26-006753,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006753/0001437749-26-006753.txt
Taffe Norman P,President Energy Technology,2026-02-25,2026-02-27,933,239.13,223108.29,D,S,14011,False,False,True,0001437749-26-006097,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006097/0001437749-26-006097.txt
Taffe Norman P,President Energy Technology,2026-02-25,2026-02-27,1040,119.54,124321.6,A,M,15051,False,False,True,0001437749-26-006097,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006097/0001437749-26-006097.txt
Taffe Norman P,President Energy Technology,2026-02-25,2026-02-27,1040,238.0,247520.0,D,S,14011,False,False,True,0001437749-26-006097,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006097/0001437749-26-006097.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,24362,40.12,977403.44,A,M,161543,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,1679,231.204,388191.52,D,S,159864,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,866,232.4232,201278.49,D,S,158998,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,1500,233.3454,350018.1,D,S,157498,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,924,234.5197,216696.2,D,S,156574,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,6167,235.7903,1454118.78,D,S,150407,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,12324,236.5706,2915496.07,D,S,138083,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Ragen York A.,Chief Financial Officer,2026-02-25,2026-02-27,902,237.2826,214028.91,D,S,137182,False,False,True,0001437749-26-006105,https://www.sec.gov/Archives/edgar/data/1474735/000143774926006105/0001437749-26-006105.txt
Zarcone Dominick P,,2026-02-13,2026-02-17,114,220.2,25102.8,A,A,18792,False,True,False,0001437749-26-004380,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004380/0001437749-26-004380.txt
Morgan Bennett J,,2026-02-13,2026-02-17,148,220.2,32589.6,A,A,31616,False,True,False,0001437749-26-004371,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004371/0001437749-26-004371.txt
LAMPEREUR ANDREW,,2026-02-13,2026-02-17,142,220.2,31268.4,A,A,27974,False,True,False,0001437749-26-004373,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004373/0001437749-26-004373.txt
Jagdfeld Aaron,Chief Executive Officer,2026-02-13,2026-02-17,109052,33.23,3623797.96,A,M,637018,False,True,True,0001437749-26-004360,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004360/0001437749-26-004360.txt
Jagdfeld Aaron,Chief Executive Officer,2026-02-13,2026-02-17,59252,224.45,13299111.4,D,F,577766,False,True,True,0001437749-26-004360,https://www.sec.gov/Archives/edgar/data/1474735/000143774926004360/0001437749-26-004360.txt
Jagdfeld Aaron,Chief Executive Officer,2026-02-02,2026-02-03,5000,166.91,834550.0,D,S,527966,True,True,True,0001437749-26-002810,https://www.sec.gov/Archives/edgar/data/1474735/000143774926002810/0001437749-26-002810.txt
Jagdfeld Aaron,Chief Executive Officer,2026-01-02,2026-01-05,5000,137.98,689900.0,D,S,532966,True,True,True,0001437749-26-000319,https://www.sec.gov/Archives/edgar/data/1474735/000143774926000319/0001437749-26-000319.txt
Jagdfeld Aaron,Chief Executive Officer,2025-12-01,2025-12-02,5000,148.27,741350.0,D,S,537966,True,True,True,0001437749-25-036659,https://www.sec.gov/Archives/edgar/data/1474735/000143774925036659/0001437749-25-036659.txt
Zarcone Dominick P,,2025-11-03,2025-11-05,134,168.75,22612.5,A,A,18678,False,True,False,0001437749-25-033380,https://www.sec.gov/Archives/edgar/data/1474735/000143774925033380/0001437749-25-033380.txt
Morgan Bennett J,,2025-11-03,2025-11-05,178,168.75,30037.5,A,A,31468,False,True,False,0001437749-25-033382,https://www.sec.gov/Archives/edgar/data/1474735/000143774925033382/0001437749-25-033382.txt
LAMPEREUR ANDREW,,2025-11-03,2025-11-05,171,168.75,28856.25,A,A,27832,False,True,False,0001437749-25-033384,https://www.sec.gov/Archives/edgar/data/1474735/000143774925033384/0001437749-25-033384.txt
Jenkins William D Jr,,2025-11-03,2025-11-05,134,168.75,22612.5,A,A,10627,False,True,False,0001437749-25-033386,https://www.sec.gov/Archives/edgar/data/1474735/000143774925033386/0001437749-25-033386.txt
Jagdfeld Aaron,Chief Executive Officer,2025-11-03,2025-11-05,5000,166.43,832150.0,D,S,542966,True,True,True,0001437749-25-033388,https://www.sec.gov/Archives/edgar/data/1474735/000143774925033388/0001437749-25-033388.txt
Jagdfeld Aaron,Chief Executive Officer,2025-10-01,2025-10-02,5000,167.42,837100.0,D,S,547966,True,True,True,0001437749-25-030366,https://www.sec.gov/Archives/edgar/data/1474735/000143774925030366/0001437749-25-030366.txt
Taffe Norman P,President Energy Technology,2025-09-02,2025-09-03,267,185.25,49461.75,D,F,14944,False,False,True,0001437749-25-028303,https://www.sec.gov/Archives/edgar/data/1474735/000143774925028303/0001437749-25-028303.txt
Jagdfeld Aaron,Chief Executive Officer,2025-09-02,2025-09-03,5000,181.21,906050.0,D,S,552966,True,True,True,0001437749-25-028300,https://www.sec.gov/Archives/edgar/data/1474735/000143774925028300/0001437749-25-028300.txt
Morgan Bennett J,,2025-08-01,2025-08-05,158,190.97,30173.26,A,A,31290,False,True,False,0001437749-25-024866,https://www.sec.gov/Archives/edgar/data/1474735/000143774925024866/0001437749-25-024866.txt
LAMPEREUR ANDREW,,2025-08-01,2025-08-05,151,190.97,28836.47,A,A,27661,False,True,False,0001437749-25-024870,https://www.sec.gov/Archives/edgar/data/1474735/000143774925024870/0001437749-25-024870.txt
